,RC_ID,RC_Name,Classification,tr_retailN,Region,Country,AverageIMD,IMDRegional,diff_IMDRegional,r_IMDRegional,IMDNational,diff_IMDNational,r_IMDNational,whichCentroid
1092,RC_EW_5065,"The Centre, Feltham; Hounslow (London; England)",Large Retail Park,40,London,England,23.663,21.49842441,2.164575595,MORE DEPRIVED,21.66939261,1.993607386,MORE DEPRIVED,Population-Weighted
1093,RC_EW_5066,"The Centre, Feltham; Hounslow (London; England) - 1",Large Retail Park,73,London,England,26.72,21.49842441,5.221575595,MORE DEPRIVED,21.66939261,5.050607386,MORE DEPRIVED,Population-Weighted
1094,RC_EW_5071,Henley-on-Thames; South Oxfordshire (South East; England),Town Centre,207,South East,England,7.099333333,15.47743181,-8.378098476,LESS DEPRIVED,21.66939261,-14.57005928,LESS DEPRIVED,Population-Weighted
1095,RC_EW_5073,High Street; Chipping Norton; West Oxfordshire (South East; England),Local Centre,119,South East,England,7.309,15.47743181,-8.16843181,LESS DEPRIVED,21.66939261,-14.36039261,LESS DEPRIVED,Population-Weighted
1096,RC_EW_5075,Witney; West Oxfordshire (South East; England),Town Centre,278,South East,England,10.45416667,15.47743181,-5.023265143,LESS DEPRIVED,21.66939261,-11.21522595,LESS DEPRIVED,Population-Weighted
1097,RC_EW_5078,Botley Road Retail Park; Oxford (South East; England),Small Retail Park,24,South East,England,12.301,15.47743181,-3.17643181,LESS DEPRIVED,21.66939261,-9.368392614,LESS DEPRIVED,Population-Weighted
1098,RC_EW_5081,The Square; Stow-on-the-Wold; Cotswold (South West; England),Local Centre,133,South West,England,10.799,18.2526559,-7.453655898,LESS DEPRIVED,21.66939261,-10.87039261,LESS DEPRIVED,Population-Weighted
1099,RC_EW_5086,High Street; Moreton-in-Marsh; Cotswold (South West; England),Local Centre,111,South West,England,12.6695,18.2526559,-5.583155898,LESS DEPRIVED,21.66939261,-8.999892614,LESS DEPRIVED,Population-Weighted
1100,RC_EW_5089,The Broadway; Thatcham; West Berkshire (South East; England),Local Centre,115,South East,England,13.55683333,15.47743181,-1.920598476,LESS DEPRIVED,21.66939261,-8.11255928,LESS DEPRIVED,Population-Weighted
1101,RC_EW_5090,Newbury; West Berkshire (South East; England),Town Centre,374,South East,England,12.651875,15.47743181,-2.82555681,LESS DEPRIVED,21.66939261,-9.017517614,LESS DEPRIVED,Population-Weighted
1102,RC_EW_5093,High Street; Hungerford; West Berkshire (South East; England),Local Centre,126,South East,England,8.081666667,15.47743181,-7.395765143,LESS DEPRIVED,21.66939261,-13.58772595,LESS DEPRIVED,Population-Weighted
1103,RC_EW_5095,Newbury Retail Park; West Berkshire (South East; England),Small Retail Park,6,South East,England,24.6695,15.47743181,9.19206819,MORE DEPRIVED,21.66939261,3.000107386,MORE DEPRIVED,Population-Weighted
1104,RC_EW_5096,Abingdon-on-Thames; Vale of White Horse (South East; England),Town Centre,191,South East,England,9.889428571,15.47743181,-5.588003238,LESS DEPRIVED,21.66939261,-11.77996404,LESS DEPRIVED,Population-Weighted
1105,RC_EW_5099,Broadway; Didcot; South Oxfordshire (South East; England),Local Centre,138,South East,England,16.24375,15.47743181,0.76631819,MORE DEPRIVED,21.66939261,-5.425642614,LESS DEPRIVED,Population-Weighted
1106,RC_EW_510,Staniforth Road; Darnall; Sheffield (Yorkshire and The Humber; England),Local Centre,105,Yorkshire and The Humber,England,39.241,26.00160627,13.23939373,MORE DEPRIVED,21.66939261,17.57160739,MORE DEPRIVED,Population-Weighted
1107,RC_EW_5101,Fairacres Retail Park; Vale of White Horse (South East; England),Small Retail Park,11,South East,England,3.315,15.47743181,-12.16243181,LESS DEPRIVED,21.66939261,-18.35439261,LESS DEPRIVED,Population-Weighted
1108,RC_EW_5107,St Marys Street; Wallingford; South Oxfordshire (South East; England),Local Centre,118,South East,England,9.042333333,15.47743181,-6.435098476,LESS DEPRIVED,21.66939261,-12.62705928,LESS DEPRIVED,Population-Weighted
1109,RC_EW_5109,Market Place; Wantage; Vale of White Horse (South East; England),Market Town,166,South East,England,10.20533333,15.47743181,-5.272098476,LESS DEPRIVED,21.66939261,-11.46405928,LESS DEPRIVED,Population-Weighted
1110,RC_EW_5116,Interchange Retail Park; Bedford (East of England; England),Small Retail Park,21,East of England,England,12.205,17.34827615,-5.143276148,LESS DEPRIVED,21.66939261,-9.464392614,LESS DEPRIVED,Population-Weighted
1111,RC_EW_5118,Bedford; Bedford (East of England; England),Major Town Centre,575,East of England,England,30.552,17.34827615,13.20372385,MORE DEPRIVED,21.66939261,8.882607386,MORE DEPRIVED,Population-Weighted
1112,RC_EW_512,Attercliffe Road; Attercliffe; Sheffield (Yorkshire and The Humber; England),Local Centre,104,Yorkshire and The Humber,England,49.801,26.00160627,23.79939373,MORE DEPRIVED,21.66939261,28.13160739,MORE DEPRIVED,Population-Weighted
1113,RC_EW_5120,Alban Retail Park; Bedford (East of England; England),Large Retail Park,26,East of England,England,22.934,17.34827615,5.585723852,MORE DEPRIVED,21.66939261,1.264607386,MORE DEPRIVED,Population-Weighted
1114,RC_EW_5131,Hitchin; North Hertfordshire (East of England; England),Town Centre,355,East of England,England,7.936111111,17.34827615,-9.412165037,LESS DEPRIVED,21.66939261,-13.7332815,LESS DEPRIVED,Population-Weighted
1115,RC_EW_5133,Milton Keynes; Milton Keynes (South East; England),Major Town Centre,371,South East,England,26.42444444,15.47743181,10.94701263,MORE DEPRIVED,21.66939261,4.755051831,MORE DEPRIVED,Population-Weighted
1116,RC_EW_5135,Church Street; Wolverton; Milton Keynes (South East; England),Local Centre,122,South East,England,15.1705,15.47743181,-0.30693181,LESS DEPRIVED,21.66939261,-6.498892614,LESS DEPRIVED,Population-Weighted
1117,RC_EW_5137,Grafton Retail Park; Milton Keynes (South East; England),Small Retail Park,11,South East,England,21.50233333,15.47743181,6.024901524,MORE DEPRIVED,21.66939261,-0.16705928,LESS DEPRIVED,Population-Weighted
1118,RC_EW_5138,Queensway; Bletchley; Milton Keynes (South East; England),Local Centre,144,South East,England,22.682,15.47743181,7.20456819,MORE DEPRIVED,21.66939261,1.012607386,MORE DEPRIVED,Population-Weighted
1119,RC_EW_5141,MK1 Shopping Park; Milton Keynes (South East; England),Large Retail Park,25,South East,England,35.867,15.47743181,20.38956819,MORE DEPRIVED,21.66939261,14.19760739,MORE DEPRIVED,Geometric
1120,RC_EW_5147,The Place Retail Park; Milton Keynes (South East; England),Small Retail Park,9,South East,England,19.93,15.47743181,4.45256819,MORE DEPRIVED,21.66939261,-1.739392614,LESS DEPRIVED,Geometric
1121,RC_EW_5149,Central Retail Park; Milton Keynes (South East; England),Small Retail Park,9,South East,England,22.347,15.47743181,6.86956819,MORE DEPRIVED,21.66939261,0.677607386,MORE DEPRIVED,Geometric
1122,RC_EW_515,Meadowhall Retail Park; Sheffield (Yorkshire and The Humber; England),Small Retail Park,14,Yorkshire and The Humber,England,59.458,26.00160627,33.45639373,MORE DEPRIVED,21.66939261,37.78860739,MORE DEPRIVED,Geometric
1123,RC_EW_5150,The Hub:Mk; Milton Keynes (South East; England),Large Retail Park,48,South East,England,27.43466667,15.47743181,11.95723486,MORE DEPRIVED,21.66939261,5.765274053,MORE DEPRIVED,Population-Weighted
1124,RC_EW_5151,High Street; Stony Stratford; Milton Keynes (South East; England),Local Centre,125,South East,England,13.355,15.47743181,-2.12243181,LESS DEPRIVED,21.66939261,-8.314392614,LESS DEPRIVED,Population-Weighted
1125,RC_EW_5152,High Street; Newport Pagnell; Milton Keynes (South East; England),Local Centre,121,South East,England,8.307,15.47743181,-7.17043181,LESS DEPRIVED,21.66939261,-13.36239261,LESS DEPRIVED,Population-Weighted
1126,RC_EW_5153,The Kingston Centre; Milton Keynes (South East; England),Large Retail Park,39,South East,England,10.428,15.47743181,-5.04943181,LESS DEPRIVED,21.66939261,-11.24139261,LESS DEPRIVED,Population-Weighted
1127,RC_EW_5157,Leighton Buzzard; Central Bedfordshire (East of England; England),Town Centre,236,East of England,England,13.53914286,17.34827615,-3.809133291,LESS DEPRIVED,21.66939261,-8.130249756,LESS DEPRIVED,Population-Weighted
1128,RC_EW_516,Brook Street; Todmorden; Calderdale (Yorkshire and The Humber; England),Local Centre,114,Yorkshire and The Humber,England,29.59533333,26.00160627,3.593727063,MORE DEPRIVED,21.66939261,7.92594072,MORE DEPRIVED,Population-Weighted
1129,RC_EW_5166,A1 Retail Park; Central Bedfordshire (East of England; England),Small Retail Park,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,RC_EW_5167,High Street; Biggleswade; Central Bedfordshire (East of England; England),Market Town,154,East of England,England,15.203,17.34827615,-2.145276148,LESS DEPRIVED,21.66939261,-6.466392614,LESS DEPRIVED,Population-Weighted
1131,RC_EW_517,Bacup; Rossendale (North West; England),Local Centre,103,North West,England,45.56575,27.90890505,17.65684495,MORE DEPRIVED,21.66939261,23.89635739,MORE DEPRIVED,Population-Weighted
1132,RC_EW_5174,Borehamwood; Hertsmere (East of England; England),Town Centre,182,East of England,England,16.546875,17.34827615,-0.801401148,LESS DEPRIVED,21.66939261,-5.122517614,LESS DEPRIVED,Population-Weighted
1133,RC_EW_5180,Jarman Leisure Park; Dacorum (East of England; England),Small Retail Park,7,East of England,England,23.35466667,17.34827615,6.006390518,MORE DEPRIVED,21.66939261,1.685274053,MORE DEPRIVED,Population-Weighted
1134,RC_EW_5181,St Albans Road; North Watford; Watford (East of England; England),District Centre,161,East of England,England,13.39075,17.34827615,-3.957526148,LESS DEPRIVED,21.66939261,-8.278642614,LESS DEPRIVED,Population-Weighted
1135,RC_EW_5183,Waterfields Retail Park; Watford (East of England; England),Large Retail Park,47,East of England,England,15.94233333,17.34827615,-1.405942815,LESS DEPRIVED,21.66939261,-5.72705928,LESS DEPRIVED,Population-Weighted
1136,RC_EW_5184,Watford; Watford (East of England; England),Major Town Centre,434,East of England,England,18.42709091,17.34827615,1.078814761,MORE DEPRIVED,21.66939261,-3.242301704,LESS DEPRIVED,Population-Weighted
1137,RC_EW_5195,Colney Fields Retail Park; Hertsmere (East of England; England),Small Retail Park,0,East of England,England,11.86,17.34827615,-5.488276148,LESS DEPRIVED,21.66939261,-9.809392614,LESS DEPRIVED,Population-Weighted
1138,RC_EW_5197,Abbey View Retail Park; St Albans (East of England; England),Small Retail Park,9,East of England,England,17.975,17.34827615,0.626723852,MORE DEPRIVED,21.66939261,-3.694392614,LESS DEPRIVED,Population-Weighted
1139,RC_EW_5198,St Albans; St Albans (East of England; England),Major Town Centre,402,East of England,England,8.706666667,17.34827615,-8.641609482,LESS DEPRIVED,21.66939261,-12.96272595,LESS DEPRIVED,Population-Weighted
1140,RC_EW_5200,Finchley Road; Golders Green; Barnet (London; England),District Centre,150,London,England,10.624,21.49842441,-10.87442441,LESS DEPRIVED,21.66939261,-11.04539261,LESS DEPRIVED,Population-Weighted
1141,RC_EW_5201,Golders Green Road; Golders Green; Barnet (London; England),District Centre,182,London,England,14.490875,21.49842441,-7.007549405,LESS DEPRIVED,21.66939261,-7.178517614,LESS DEPRIVED,Population-Weighted
1142,RC_EW_5206,Hampstead High Street; Hampstead; Camden (London; England),District Centre,163,London,England,7.167666667,21.49842441,-14.33075774,LESS DEPRIVED,21.66939261,-14.50172595,LESS DEPRIVED,Population-Weighted
1143,RC_EW_5207,Brent Cross Regional Shopping Centre; Staples Corner; Barnet (London; England),District Centre,151,London,England,19.223,21.49842441,-2.275424405,LESS DEPRIVED,21.66939261,-2.446392614,LESS DEPRIVED,Population-Weighted
1144,RC_EW_5208,Vivian Avenue; Hendon; Barnet (London; England),Local Centre,147,London,England,13.336,21.49842441,-8.162424405,LESS DEPRIVED,21.66939261,-8.333392614,LESS DEPRIVED,Population-Weighted
1145,RC_EW_521,Hebden Bridge; Calderdale (Yorkshire and The Humber; England),Market Town,175,Yorkshire and The Humber,England,21.086,26.00160627,-4.915606271,LESS DEPRIVED,21.66939261,-0.583392614,LESS DEPRIVED,Population-Weighted
1146,RC_EW_5210,Brent Street; Hendon; Barnet (London; England),District Centre,191,London,England,14.37377778,21.49842441,-7.124646628,LESS DEPRIVED,21.66939261,-7.295614836,LESS DEPRIVED,Population-Weighted
1147,RC_EW_5215,Cricklewood Broadway; Cricklewood; Brent (London; England),District Centre,210,London,England,25.794,21.49842441,4.295575595,MORE DEPRIVED,21.66939261,4.124607386,MORE DEPRIVED,Population-Weighted
1148,RC_EW_5219,Ballards Lane; Church End; Barnet (London; England),District Centre,235,London,England,11.55525,21.49842441,-9.943174405,LESS DEPRIVED,21.66939261,-10.11414261,LESS DEPRIVED,Population-Weighted
1149,RC_EW_5220,Muswell Hill Broadway; Cranley Gardens; Haringey (London; England),District Centre,198,London,England,12.932875,21.49842441,-8.565549405,LESS DEPRIVED,21.66939261,-8.736517614,LESS DEPRIVED,Population-Weighted
1150,RC_EW_5221,Archway Road; Highgate; Haringey (London; England),Local Centre,119,London,England,13.69971429,21.49842441,-7.79871012,LESS DEPRIVED,21.66939261,-7.969678328,LESS DEPRIVED,Population-Weighted
1151,RC_EW_5222,High Road; East Finchley; Barnet (London; England),Local Centre,101,London,England,8.755285714,21.49842441,-12.74313869,LESS DEPRIVED,21.66939261,-12.9141069,LESS DEPRIVED,Population-Weighted
1152,RC_EW_5225,Marylebone; Westminster (London; England),Town Centre,299,London,England,19.00364,21.49842441,-2.494784405,LESS DEPRIVED,21.66939261,-2.665752614,LESS DEPRIVED,Population-Weighted
1153,RC_EW_5231,Edgware Road; Lisson Grove; Westminster (London; England),District Centre,230,London,England,29.55813333,21.49842441,8.059708928,MORE DEPRIVED,21.66939261,7.88874072,MORE DEPRIVED,Population-Weighted
1154,RC_EW_5232,Edgware Road; Paddington; Westminster (London; England),District Centre,218,London,England,20.0665,21.49842441,-1.431924405,LESS DEPRIVED,21.66939261,-1.602892614,LESS DEPRIVED,Population-Weighted
1155,RC_EW_5233,Praed Street; Paddington; Westminster (London; England),Local Centre,110,London,England,19.290875,21.49842441,-2.207549405,LESS DEPRIVED,21.66939261,-2.378517614,LESS DEPRIVED,Population-Weighted
1156,RC_EW_5236,Curzon Street; Mayfair; Westminster (London; England),Local Centre,102,London,England,13.048,21.49842441,-8.450424405,LESS DEPRIVED,21.66939261,-8.621392614,LESS DEPRIVED,Population-Weighted
1157,RC_EW_5241,Harrow Road; Kensal Town; Westminster (London; England),Local Centre,111,London,England,34.25038889,21.49842441,12.75196448,MORE DEPRIVED,21.66939261,12.58099628,MORE DEPRIVED,Population-Weighted
1158,RC_EW_5243,Queensway; Bayswater; Westminster (London; England),District Centre,235,London,England,17.90588889,21.49842441,-3.592535516,LESS DEPRIVED,21.66939261,-3.763503725,LESS DEPRIVED,Population-Weighted
1159,RC_EW_5245,Golborne Road; Kensal Town; Westminster (London; England),Local Centre,120,London,England,40.92614286,21.49842441,19.42771845,MORE DEPRIVED,21.66939261,19.25675024,MORE DEPRIVED,Population-Weighted
1160,RC_EW_5257,Spring Street; Paddington; Westminster (London; England),Local Centre,105,London,England,18.249,21.49842441,-3.249424405,LESS DEPRIVED,21.66939261,-3.420392614,LESS DEPRIVED,Population-Weighted
1161,RC_EW_5259,Camden Town; London (London; England),Town Centre,539,London,England,26.25428571,21.49842441,4.755861309,MORE DEPRIVED,21.66939261,4.584893101,MORE DEPRIVED,Population-Weighted
1162,RC_EW_5265,Kentish Town Road; Kentish Town; Camden (London; England),District Centre,213,London,England,22.86094118,21.49842441,1.362516771,MORE DEPRIVED,21.66939261,1.191548563,MORE DEPRIVED,Population-Weighted
1163,RC_EW_5269,Euston Underground Shopping Area; Camden (London; England),Large Retail Park,75,London,England,26.09071429,21.49842441,4.59228988,MORE DEPRIVED,21.66939261,4.421321672,MORE DEPRIVED,Population-Weighted
1164,RC_EW_5270,Marchmont Street; Bloomsbury; Camden (London; England),Local Centre,125,London,England,22.38472727,21.49842441,0.886302867,MORE DEPRIVED,21.66939261,0.715334659,MORE DEPRIVED,Population-Weighted
1165,RC_EW_5276,Great Portland Street Underground Shopping Area; Westminster (London; England),Small Retail Park,23,London,England,17.75933333,21.49842441,-3.739091072,LESS DEPRIVED,21.66939261,-3.91005928,LESS DEPRIVED,Population-Weighted
1166,RC_EW_5278,Caledonian Road; St Pancras; Islington (London; England),District Centre,177,London,England,29.10242857,21.49842441,7.604004166,MORE DEPRIVED,21.66939261,7.433035958,MORE DEPRIVED,Population-Weighted
1167,RC_EW_5285,West End Lane; West Hampstead; Camden (London; England),District Centre,242,London,England,12.31266667,21.49842441,-9.185757739,LESS DEPRIVED,21.66939261,-9.356725947,LESS DEPRIVED,Population-Weighted
1168,RC_EW_5289,Kilburn; Brent (London; England),Town Centre,397,London,England,24.09684848,21.49842441,2.598424079,MORE DEPRIVED,21.66939261,2.427455871,MORE DEPRIVED,Population-Weighted
1169,RC_EW_529,Bridge Street; Ramsbottom; Bury (North West; England),Local Centre,132,North West,England,16.22275,27.90890505,-11.68615505,LESS DEPRIVED,21.66939261,-5.446642614,LESS DEPRIVED,Population-Weighted
1170,RC_EW_5294,Kingsbury Road; Queensbury; Brent (London; England),Local Centre,130,London,England,17.8938,21.49842441,-3.604624405,LESS DEPRIVED,21.66939261,-3.775592614,LESS DEPRIVED,Population-Weighted
1171,RC_EW_5296,Burnt Oak Broadway; Burnt Oak; Barnet (London; England),District Centre,225,London,England,22.30644444,21.49842441,0.808020039,MORE DEPRIVED,21.66939261,0.637051831,MORE DEPRIVED,Population-Weighted
1172,RC_EW_5297,Edgware; Harrow (London; England),Town Centre,328,London,England,20.41241667,21.49842441,-1.086007739,LESS DEPRIVED,21.66939261,-1.256975947,LESS DEPRIVED,Population-Weighted
1173,RC_EW_5298,Colindale Retail Park; Brent (London; England),Large Retail Park,43,London,England,22.5586,21.49842441,1.060175595,MORE DEPRIVED,21.66939261,0.889207386,MORE DEPRIVED,Population-Weighted
1174,RC_EW_5306,Preston Road; Preston; Brent (London; England),Local Centre,100,London,England,14.6782,21.49842441,-6.820224405,LESS DEPRIVED,21.66939261,-6.991192614,LESS DEPRIVED,Population-Weighted
1175,RC_EW_5310,The Broadway; Mill Hill; Barnet (London; England),Local Centre,113,London,England,10.04,21.49842441,-11.45842441,LESS DEPRIVED,21.66939261,-11.62939261,LESS DEPRIVED,Population-Weighted
1176,RC_EW_5316,Craven Park Road; Harlesden; Brent (London; England),District Centre,228,London,England,37.2515,21.49842441,15.75307559,MORE DEPRIVED,21.66939261,15.58210739,MORE DEPRIVED,Population-Weighted
1177,RC_EW_5319,High Road; Willesden; Brent (London; England),District Centre,341,London,England,23.86291667,21.49842441,2.364492261,MORE DEPRIVED,21.66939261,2.193524053,MORE DEPRIVED,Population-Weighted
1178,RC_EW_5323,Chamberlayne Road; Kensal Green; Brent (London; England),Local Centre,147,London,England,21.30544444,21.49842441,-0.192979961,LESS DEPRIVED,21.66939261,-0.363948169,LESS DEPRIVED,Population-Weighted
1179,RC_EW_5327,Ealing Road; Alperton; Brent (London; England) - 1,Local Centre,138,London,England,22.380375,21.49842441,0.881950595,MORE DEPRIVED,21.66939261,0.710982386,MORE DEPRIVED,Population-Weighted
1180,RC_EW_533,Bury; Bury (North West; England),Town Centre,236,North West,England,43.54771429,27.90890505,15.63880924,MORE DEPRIVED,21.66939261,21.87832167,MORE DEPRIVED,Population-Weighted
1181,RC_EW_5330,Wembley Park Boulevard; Wembley; Brent (London; England),Local Centre,106,London,England,21.434,21.49842441,-0.064424405,LESS DEPRIVED,21.66939261,-0.235392614,LESS DEPRIVED,Population-Weighted
1182,RC_EW_5333,Neasden Lane; Neasden; Brent (London; England),Local Centre,111,London,England,32.79383333,21.49842441,11.29540893,MORE DEPRIVED,21.66939261,11.12444072,MORE DEPRIVED,Population-Weighted
1183,RC_EW_5334,Staples Corner Retail Park; Barnet (London; England),Small Retail Park,17,London,England,23.67,21.49842441,2.171575595,MORE DEPRIVED,21.66939261,2.000607386,MORE DEPRIVED,Population-Weighted
1184,RC_EW_5335,Stadium Retail Park; Brent (London; England),Large Retail Park,66,London,England,25.806,21.49842441,4.307575595,MORE DEPRIVED,21.66939261,4.136607386,MORE DEPRIVED,Population-Weighted
1185,RC_EW_5336,London Designer Outlet Wembley; Brent (London; England),Small Shopping Centre,40,London,England,21.434,21.49842441,-0.064424405,LESS DEPRIVED,21.66939261,-0.235392614,LESS DEPRIVED,Population-Weighted
1186,RC_EW_5339,Arnos Grove Underground Shopping Area; Enfield (London; England),Large Retail Park,31,London,England,21.27442857,21.49842441,-0.223995834,LESS DEPRIVED,21.66939261,-0.394964042,LESS DEPRIVED,Population-Weighted
1187,RC_EW_534,Mill Gate Shopping Centre; Bury (North West; England),Large Retail Park,91,North West,England,57.192,27.90890505,29.28309495,MORE DEPRIVED,21.66939261,35.52260739,MORE DEPRIVED,Population-Weighted
1188,RC_EW_5342,Chase Side; Southgate; Enfield (London; England),Local Centre,117,London,England,12.803,21.49842441,-8.695424405,LESS DEPRIVED,21.66939261,-8.866392614,LESS DEPRIVED,Population-Weighted
1189,RC_EW_5347,Wood Green; London (London; England),Major Town Centre,498,London,England,29.7035,21.49842441,8.205075595,MORE DEPRIVED,21.66939261,8.034107386,MORE DEPRIVED,Population-Weighted
1190,RC_EW_5350,Green Lanes; Bowes Park; Enfield (London; England),Local Centre,120,London,England,24.3039,21.49842441,2.805475595,MORE DEPRIVED,21.66939261,2.634507386,MORE DEPRIVED,Population-Weighted
1191,RC_EW_5353,North Finchley; Barnet (London; England),Town Centre,273,London,England,15.19926667,21.49842441,-6.299157739,LESS DEPRIVED,21.66939261,-6.470125947,LESS DEPRIVED,Population-Weighted
1192,RC_EW_5357,High Road; Whetstone; Barnet (London; England),Local Centre,112,London,England,9.656166667,21.49842441,-11.84225774,LESS DEPRIVED,21.66939261,-12.01322595,LESS DEPRIVED,Population-Weighted
1193,RC_EW_5364,Green Lanes; Palmers Green; Enfield (London; England),District Centre,158,London,England,17.2876,21.49842441,-4.210824405,LESS DEPRIVED,21.66939261,-4.381792614,LESS DEPRIVED,Population-Weighted
1194,RC_EW_5367,Green Lanes; Winchmore Hill; Enfield (London; England),Local Centre,108,London,England,10.6502,21.49842441,-10.84822441,LESS DEPRIVED,21.66939261,-11.01919261,LESS DEPRIVED,Population-Weighted
1195,RC_EW_5371,Finsbury Park; Islington (London; England),Town Centre,345,London,England,28.8233,21.49842441,7.324875595,MORE DEPRIVED,21.66939261,7.153907386,MORE DEPRIVED,Population-Weighted
1196,RC_EW_5372,Blackstock Road; Brownswood Park; Islington (London; England),District Centre,229,London,England,26.42714286,21.49842441,4.928718452,MORE DEPRIVED,21.66939261,4.757750244,MORE DEPRIVED,Population-Weighted
1197,RC_EW_5375,Green Lanes; Harringay; Haringey (London; England),District Centre,236,London,England,24.21463636,21.49842441,2.716211958,MORE DEPRIVED,21.66939261,2.54524375,MORE DEPRIVED,Population-Weighted
1198,RC_EW_5377,Green Lanes; Canonbury; Islington (London; England),Local Centre,136,London,England,27.26571429,21.49842441,5.76728988,MORE DEPRIVED,21.66939261,5.596321672,MORE DEPRIVED,Population-Weighted
1199,RC_EW_5383,Junction Road; Upper Holloway; Islington (London; England),District Centre,152,London,England,29.77161538,21.49842441,8.273190979,MORE DEPRIVED,21.66939261,8.102222771,MORE DEPRIVED,Population-Weighted
1200,RC_EW_5389,Caledonian Road; Barnsbury; Islington (London; England),Local Centre,116,London,England,28.11976923,21.49842441,6.621344825,MORE DEPRIVED,21.66939261,6.450376617,MORE DEPRIVED,Population-Weighted
1201,RC_EW_5399,Crouch End; Haringey (London; England),Town Centre,287,London,England,21.85673077,21.49842441,0.358306364,MORE DEPRIVED,21.66939261,0.187338156,MORE DEPRIVED,Population-Weighted
1202,RC_EW_5404,High Street; Hadley; Barnet (London; England),District Centre,214,London,England,8.3122,21.49842441,-13.18622441,LESS DEPRIVED,21.66939261,-13.35719261,LESS DEPRIVED,Population-Weighted
1203,RC_EW_5409,High Street; Chesham; Buckinghamshire (South East; England),District Centre,159,South East,England,11.553,15.47743181,-3.92443181,LESS DEPRIVED,21.66939261,-10.11639261,LESS DEPRIVED,Population-Weighted
1204,RC_EW_5411,Sycamore Road; Amersham; Buckinghamshire (South East; England),Market Town,156,South East,England,2.091,15.47743181,-13.38643181,LESS DEPRIVED,21.66939261,-19.57839261,LESS DEPRIVED,Population-Weighted
1205,RC_EW_5416,Apsley Mills Retail Park; Dacorum (East of England; England),Large Retail Park,53,East of England,England,8.880333333,17.34827615,-8.467942815,LESS DEPRIVED,21.66939261,-12.78905928,LESS DEPRIVED,Population-Weighted
1206,RC_EW_5419,High Street; Berkhamsted; Dacorum (East of England; England) - 1,Market Town,154,East of England,England,5.465,17.34827615,-11.88327615,LESS DEPRIVED,21.66939261,-16.20439261,LESS DEPRIVED,Population-Weighted
1207,RC_EW_542,Deardengate; Haslingden; Rossendale (North West; England),Local Centre,106,North West,England,33.2076,27.90890505,5.298694952,MORE DEPRIVED,21.66939261,11.53820739,MORE DEPRIVED,Population-Weighted
1208,RC_EW_5421,High Street; Ruislip; Hillingdon (London; England),Local Centre,143,London,England,7.8846,21.49842441,-13.61382441,LESS DEPRIVED,21.66939261,-13.78479261,LESS DEPRIVED,Population-Weighted
1209,RC_EW_5423,Victoria Road; Ruislip Manor; Hillingdon (London; England),Local Centre,118,London,England,8.4635,21.49842441,-13.03492441,LESS DEPRIVED,21.66939261,-13.20589261,LESS DEPRIVED,Population-Weighted
1210,RC_EW_5424,South Ruislip Underground Shopping Area; Hillingdon (London; England),Small Retail Park,17,London,England,12.012,21.49842441,-9.486424405,LESS DEPRIVED,21.66939261,-9.657392614,LESS DEPRIVED,Population-Weighted
1211,RC_EW_5425,Victoria Retail Park; Hillingdon (London; England),Large Retail Park,37,London,England,12.5475,21.49842441,-8.950924405,LESS DEPRIVED,21.66939261,-9.121892614,LESS DEPRIVED,Population-Weighted
1212,RC_EW_5428,Field End Road; Eastcote; Hillingdon (London; England),Local Centre,134,London,England,8.1086,21.49842441,-13.38982441,LESS DEPRIVED,21.66939261,-13.56079261,LESS DEPRIVED,Population-Weighted
1213,RC_EW_543,Accrington; Hyndburn (North West; England),Town Centre,400,North West,England,45.21414286,27.90890505,17.30523781,MORE DEPRIVED,21.66939261,23.54475024,MORE DEPRIVED,Population-Weighted
1214,RC_EW_5430,Alexandra Avenue; Rayners Lane; Harrow (London; England),District Centre,203,London,England,11.92157143,21.49842441,-9.576852977,LESS DEPRIVED,21.66939261,-9.747821185,LESS DEPRIVED,Population-Weighted
1215,RC_EW_5431,Southall; Ealing (London; England),Town Centre,639,London,England,27.4778,21.49842441,5.979375595,MORE DEPRIVED,21.66939261,5.808407386,MORE DEPRIVED,Population-Weighted
1216,RC_EW_5433,Uxbridge Road; Hayes; Hillingdon (London; England),Local Centre,143,London,England,23.77871429,21.49842441,2.28028988,MORE DEPRIVED,21.66939261,2.109321672,MORE DEPRIVED,Population-Weighted
1217,RC_EW_5435,King Street; Norwood Green; Ealing (London; England),District Centre,192,London,England,30.34933333,21.49842441,8.850908928,MORE DEPRIVED,21.66939261,8.67994072,MORE DEPRIVED,Population-Weighted
1218,RC_EW_5446,The Broadway; Greenford; Ealing (London; England),Local Centre,131,London,England,19.3495,21.49842441,-2.148924405,LESS DEPRIVED,21.66939261,-2.319892614,LESS DEPRIVED,Population-Weighted
1219,RC_EW_5449,Packhorse Road; Gerrards Cross; Buckinghamshire (South East; England),Local Centre,104,South East,England,4.923,15.47743181,-10.55443181,LESS DEPRIVED,21.66939261,-16.74639261,LESS DEPRIVED,Population-Weighted
1220,RC_EW_5452,High Street; Yiewsley; Hillingdon (London; England),Local Centre,136,London,England,25.4226,21.49842441,3.924175595,MORE DEPRIVED,21.66939261,3.753207386,MORE DEPRIVED,Population-Weighted
