"","RC_ID","RC_Name","Region","Country","AverageIMD","IMDRegional","diff_IMDRegional","r_IMDRegional","IMDNational","diff_IMDNational","r_IMDNational"
"1110","RC_EW_4996","Blackwater Valley Shopping Park; Rushmoor (South East; England)","South East","England",11.5438059701493,15.4774318097362,-3.9336258395869,"LESS DEPRIVED",21.6693926135672,-10.1255866434179,"LESS DEPRIVED"
"1111","RC_EW_4999","Camp Road; North Camp; Rushmoor (South East; England)","South East","England",11.997125,15.4774318097362,-3.48030680973616,"LESS DEPRIVED",21.6693926135672,-9.67226761356716,"LESS DEPRIVED"
"1112","RC_EW_5","Trelowarren Street; Camborne; Cornwall (South West; England)","South West","England",37.288,18.2526558975922,19.0353441024078,"MORE DEPRIVED",21.6693926135672,15.6186073864328,"MORE DEPRIVED"
"1113","RC_EW_50","Tavistock; West Devon (South West; England)","South West","England",16.3523,18.2526558975922,-1.9003558975922,"LESS DEPRIVED",21.6693926135672,-5.31709261356717,"LESS DEPRIVED"
"1114","RC_EW_5014","Windsor; Windsor and Maidenhead (South East; England)","South East","England",13.6079393939394,15.4774318097362,-1.86949241579676,"LESS DEPRIVED",21.6693926135672,-8.06145321962777,"LESS DEPRIVED"
"1115","RC_EW_5016","Farnham Road; Farnham Royal; Slough (South East; England)","South East","England",27.814,15.4774318097362,12.3365681902638,"MORE DEPRIVED",21.6693926135672,6.14460738643283,"MORE DEPRIVED"
"1116","RC_EW_5017","Slough; Slough (South East; England)","South East","England",20.0207358490566,15.4774318097362,4.54330403932044,"MORE DEPRIVED",21.6693926135672,-1.64865676451056,"LESS DEPRIVED"
"1117","RC_EW_5019","Bath Road Retail Park; Slough (South East; England)","South East","England",15.8907851851852,15.4774318097362,0.413353375449027,"MORE DEPRIVED",21.6693926135672,-5.77860742838198,"LESS DEPRIVED"
"1118","RC_EW_502","London Road; Little Sheffield; Sheffield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",22.2237222222222,26.0016062707266,-3.77788404850434,"LESS DEPRIVED",21.6693926135672,0.554329608655056,"MORE DEPRIVED"
"1119","RC_EW_5022","High Street; Marlow; Buckinghamshire (South East; England)","South East","England",6.2622,15.4774318097362,-9.21523180973616,"LESS DEPRIVED",21.6693926135672,-15.4071926135672,"LESS DEPRIVED"
"1120","RC_EW_5025","High Street; Maidenhead; Windsor and Maidenhead (South East; England)","South East","England",9.04057142857143,15.4774318097362,-6.43686038116473,"LESS DEPRIVED",21.6693926135672,-12.6288211849957,"LESS DEPRIVED"
"1121","RC_EW_5029","Station Road; Beaconsfield; Buckinghamshire (South East; England)","South East","England",4.88214285714286,15.4774318097362,-10.5952889525933,"LESS DEPRIVED",21.6693926135672,-16.7872497564243,"LESS DEPRIVED"
"1122","RC_EW_5030","Staines-upon-Thames; Spelthorne (South East; England)","London","England",27.421,21.4984244053775,5.92257559462254,"MORE DEPRIVED",21.6693926135672,5.75160738643283,"MORE DEPRIVED"
"1123","RC_EW_5030","Staines-upon-Thames; Spelthorne (South East; England)","South East","England",14.7726346153846,15.4774318097362,-0.704797194351542,"LESS DEPRIVED",21.6693926135672,-6.89675799818255,"LESS DEPRIVED"
"1124","RC_EW_5032","High Street; Egham; Runnymede (South East; England)","South East","England",10.9566,15.4774318097362,-4.52083180973616,"LESS DEPRIVED",21.6693926135672,-10.7127926135672,"LESS DEPRIVED"
"1125","RC_EW_5035","Church Road; Ashford; Spelthorne (South East; England)","South East","England",12.5063529411765,15.4774318097362,-2.97107886855969,"LESS DEPRIVED",21.6693926135672,-9.1630396723907,"LESS DEPRIVED"
"1126","RC_EW_5037","High Street; Weybridge; Elmbridge (South East; England)","South East","England",6.6922,15.4774318097362,-8.78523180973616,"LESS DEPRIVED",21.6693926135672,-14.9771926135672,"LESS DEPRIVED"
"1127","RC_EW_504","Ecclesall Road; Sharrow Vale; Sheffield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",12.6327692307692,26.0016062707266,-13.3688370399573,"LESS DEPRIVED",21.6693926135672,-9.03662338279793,"LESS DEPRIVED"
"1128","RC_EW_5043","Addlestone; Runnymede (South East; England)","South East","England",10.9332142857143,15.4774318097362,-4.54421752402187,"LESS DEPRIVED",21.6693926135672,-10.7361783278529,"LESS DEPRIVED"
"1129","RC_EW_5057","Coldharbour Lane; Hayes; Hillingdon (London; England)","London","England",26.66925,21.4984244053775,5.17082559462255,"MORE DEPRIVED",21.6693926135672,4.99985738643284,"MORE DEPRIVED"
"1130","RC_EW_5064","Manor Retail Park; Hounslow (London; England)","London","England",23.8528857142857,21.4984244053775,2.35446130890826,"MORE DEPRIVED",21.6693926135672,2.18349310071855,"MORE DEPRIVED"
"1131","RC_EW_5064","Manor Retail Park; Hounslow (London; England)","South East","England",14.3018,15.4774318097362,-1.17563180973616,"LESS DEPRIVED",21.6693926135672,-7.36759261356717,"LESS DEPRIVED"
"1132","RC_EW_5065","The Centre, Feltham; Hounslow (London; England)","London","England",18.9043737373737,21.4984244053775,-2.59405066800372,"LESS DEPRIVED",21.6693926135672,-2.76501887619343,"LESS DEPRIVED"
"1133","RC_EW_5065","The Centre, Feltham; Hounslow (London; England)","South East","England",14.8627121212121,15.4774318097362,-0.614719688524037,"LESS DEPRIVED",21.6693926135672,-6.80668049235504,"LESS DEPRIVED"
"1134","RC_EW_5066","The Centre, Feltham; Hounslow (London; England) - 1","London","England",20.8053614457831,21.4984244053775,-0.693062959594325,"LESS DEPRIVED",21.6693926135672,-0.864031167784034,"LESS DEPRIVED"
"1135","RC_EW_5066","The Centre, Feltham; Hounslow (London; England) - 1","South East","England",13.65265625,15.4774318097362,-1.82477555973616,"LESS DEPRIVED",21.6693926135672,-8.01673636356717,"LESS DEPRIVED"
"1136","RC_EW_5071","Henley-on-Thames; South Oxfordshire (South East; England)","South East","England",6.106,15.4774318097362,-9.37143180973616,"LESS DEPRIVED",21.6693926135672,-15.5633926135672,"LESS DEPRIVED"
"1137","RC_EW_5073","High Street; Chipping Norton; West Oxfordshire (South East; England)","South East","England",13.165,15.4774318097362,-2.31243180973616,"LESS DEPRIVED",21.6693926135672,-8.50439261356716,"LESS DEPRIVED"
"1138","RC_EW_5075","Witney; West Oxfordshire (South East; England)","South East","England",9.70565,15.4774318097362,-5.77178180973616,"LESS DEPRIVED",21.6693926135672,-11.9637426135672,"LESS DEPRIVED"
"1139","RC_EW_5078","Botley Road Retail Park; Oxford (South East; England)","South East","England",12.2077916666667,15.4774318097362,-3.26964014306949,"LESS DEPRIVED",21.6693926135672,-9.4616009469005,"LESS DEPRIVED"
"1140","RC_EW_5081","The Square; Stow-on-the-Wold; Cotswold (South West; England)","South West","England",10.799,18.2526558975922,-7.4536558975922,"LESS DEPRIVED",21.6693926135672,-10.8703926135672,"LESS DEPRIVED"
"1141","RC_EW_5086","High Street; Moreton-in-Marsh; Cotswold (South West; England)","South West","England",12.6695,18.2526558975922,-5.5831558975922,"LESS DEPRIVED",21.6693926135672,-8.99989261356717,"LESS DEPRIVED"
"1142","RC_EW_5089","The Broadway; Thatcham; West Berkshire (South East; England)","South East","England",9.13221428571429,15.4774318097362,-6.34521752402187,"LESS DEPRIVED",21.6693926135672,-12.5371783278529,"LESS DEPRIVED"
"1143","RC_EW_5090","Newbury; West Berkshire (South East; England)","South East","England",10.7401071428571,15.4774318097362,-4.73732466687902,"LESS DEPRIVED",21.6693926135672,-10.92928547071,"LESS DEPRIVED"
"1144","RC_EW_5093","High Street; Hungerford; West Berkshire (South East; England)","South East","England",10.8233333333333,15.4774318097362,-4.65409847640282,"LESS DEPRIVED",21.6693926135672,-10.8460592802338,"LESS DEPRIVED"
"1145","RC_EW_5095","Newbury Retail Park; West Berkshire (South East; England)","South East","England",11.36472,15.4774318097362,-4.11271180973616,"LESS DEPRIVED",21.6693926135672,-10.3046726135672,"LESS DEPRIVED"
"1146","RC_EW_5096","Abingdon-on-Thames; Vale of White Horse (South East; England)","South East","England",10.4554375,15.4774318097362,-5.02199430973616,"LESS DEPRIVED",21.6693926135672,-11.2139551135672,"LESS DEPRIVED"
"1147","RC_EW_5099","Broadway; Didcot; South Oxfordshire (South East; England)","South East","England",12.876,15.4774318097362,-2.60143180973616,"LESS DEPRIVED",21.6693926135672,-8.79339261356717,"LESS DEPRIVED"
"1148","RC_EW_510","Staniforth Road; Darnall; Sheffield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",42.7435,26.0016062707266,16.7418937292734,"MORE DEPRIVED",21.6693926135672,21.0741073864328,"MORE DEPRIVED"
"1149","RC_EW_5101","Fairacres Retail Park; Vale of White Horse (South East; England)","South East","England",10.6567058823529,15.4774318097362,-4.82072592738322,"LESS DEPRIVED",21.6693926135672,-11.0126867312142,"LESS DEPRIVED"
"1150","RC_EW_5107","St Marys Street; Wallingford; South Oxfordshire (South East; England)","South East","England",8.5846,15.4774318097362,-6.89283180973616,"LESS DEPRIVED",21.6693926135672,-13.0847926135672,"LESS DEPRIVED"
"1151","RC_EW_5109","Market Place; Wantage; Vale of White Horse (South East; England)","South East","England",8.08175,15.4774318097362,-7.39568180973616,"LESS DEPRIVED",21.6693926135672,-13.5876426135672,"LESS DEPRIVED"
"1152","RC_EW_5116","Interchange Retail Park; Bedford (East of England; England)","East of England","England",24.34003125,17.3482761483121,6.99175510168788,"MORE DEPRIVED",21.6693926135672,2.67063863643283,"MORE DEPRIVED"
"1153","RC_EW_5118","Bedford; Bedford (East of England; England)","East of England","England",20.9016375,17.3482761483121,3.55336135168788,"MORE DEPRIVED",21.6693926135672,-0.767755113567166,"LESS DEPRIVED"
"1154","RC_EW_512","Attercliffe Road; Attercliffe; Sheffield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",52.2658,26.0016062707266,26.2641937292734,"MORE DEPRIVED",21.6693926135672,30.5964073864328,"MORE DEPRIVED"
"1155","RC_EW_5120","Alban Retail Park; Bedford (East of England; England)","East of England","England",21.7267866666667,17.3482761483121,4.37851051835455,"MORE DEPRIVED",21.6693926135672,0.0573940530995003,"MORE DEPRIVED"
"1156","RC_EW_5131","Hitchin; North Hertfordshire (East of England; England)","East of England","England",11.1110740740741,17.3482761483121,-6.23720207423805,"LESS DEPRIVED",21.6693926135672,-10.5583185394931,"LESS DEPRIVED"
"1157","RC_EW_5133","Milton Keynes; Milton Keynes (South East; England)","East Midlands","England",6.46275,20.3604206921413,-13.8976706921413,"LESS DEPRIVED",21.6693926135672,-15.2066426135672,"LESS DEPRIVED"
"1158","RC_EW_5133","Milton Keynes; Milton Keynes (South East; England)","South East","England",19.1334435483871,15.4774318097362,3.65601173865094,"MORE DEPRIVED",21.6693926135672,-2.53594906518007,"LESS DEPRIVED"
"1159","RC_EW_5135","Church Street; Wolverton; Milton Keynes (South East; England)","South East","England",20.7823636363636,15.4774318097362,5.30493182662748,"MORE DEPRIVED",21.6693926135672,-0.887028977203531,"LESS DEPRIVED"
"1160","RC_EW_5137","Grafton Retail Park; Milton Keynes (South East; England)","South East","England",19.8503804347826,15.4774318097362,4.37294862504645,"MORE DEPRIVED",21.6693926135672,-1.81901217878456,"LESS DEPRIVED"
"1161","RC_EW_5138","Queensway; Bletchley; Milton Keynes (South East; England)","South East","England",24.8822,15.4774318097362,9.40476819026384,"MORE DEPRIVED",21.6693926135672,3.21280738643284,"MORE DEPRIVED"
"1162","RC_EW_5141","MK1 Shopping Park; Milton Keynes (South East; England)","East Midlands","England",6.46275,20.3604206921413,-13.8976706921413,"LESS DEPRIVED",21.6693926135672,-15.2066426135672,"LESS DEPRIVED"
"1163","RC_EW_5141","MK1 Shopping Park; Milton Keynes (South East; England)","East of England","England",6.98514285714286,17.3482761483121,-10.3631332911693,"LESS DEPRIVED",21.6693926135672,-14.6842497564243,"LESS DEPRIVED"
"1164","RC_EW_5141","MK1 Shopping Park; Milton Keynes (South East; England)","South East","England",19.2507235772358,15.4774318097362,3.77329176749961,"MORE DEPRIVED",21.6693926135672,-2.41866903633139,"LESS DEPRIVED"
"1165","RC_EW_5147","The Place Retail Park; Milton Keynes (South East; England)","East Midlands","England",5.126,20.3604206921413,-15.2344206921413,"LESS DEPRIVED",21.6693926135672,-16.5433926135672,"LESS DEPRIVED"
"1166","RC_EW_5147","The Place Retail Park; Milton Keynes (South East; England)","South East","England",19.8434711538462,15.4774318097362,4.36603934410999,"MORE DEPRIVED",21.6693926135672,-1.82592145972101,"LESS DEPRIVED"
"1167","RC_EW_5149","Central Retail Park; Milton Keynes (South East; England)","East Midlands","England",5.126,20.3604206921413,-15.2344206921413,"LESS DEPRIVED",21.6693926135672,-16.5433926135672,"LESS DEPRIVED"
"1168","RC_EW_5149","Central Retail Park; Milton Keynes (South East; England)","South East","England",19.6088117647059,15.4774318097362,4.13137995496973,"MORE DEPRIVED",21.6693926135672,-2.06058084886128,"LESS DEPRIVED"
"1169","RC_EW_515","Meadowhall Retail Park; Sheffield (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",42.3472941176471,26.0016062707266,16.3456878469205,"MORE DEPRIVED",21.6693926135672,20.6779015040799,"MORE DEPRIVED"
"1170","RC_EW_5150","The Hub:Mk; Milton Keynes (South East; England)","East Midlands","England",6.46275,20.3604206921413,-13.8976706921413,"LESS DEPRIVED",21.6693926135672,-15.2066426135672,"LESS DEPRIVED"
"1171","RC_EW_5150","The Hub:Mk; Milton Keynes (South East; England)","South East","England",19.225837398374,15.4774318097362,3.74840558863782,"MORE DEPRIVED",21.6693926135672,-2.44355521519318,"LESS DEPRIVED"
"1172","RC_EW_5151","High Street; Stony Stratford; Milton Keynes (South East; England)","South East","England",22.53,15.4774318097362,7.05256819026384,"MORE DEPRIVED",21.6693926135672,0.860607386432836,"MORE DEPRIVED"
"1173","RC_EW_5152","High Street; Newport Pagnell; Milton Keynes (South East; England)","South East","England",9.151875,15.4774318097362,-6.32555680973616,"LESS DEPRIVED",21.6693926135672,-12.5175176135672,"LESS DEPRIVED"
"1174","RC_EW_5153","The Kingston Centre; Milton Keynes (South East; England)","East Midlands","England",5.126,20.3604206921413,-15.2344206921413,"LESS DEPRIVED",21.6693926135672,-16.5433926135672,"LESS DEPRIVED"
"1175","RC_EW_5153","The Kingston Centre; Milton Keynes (South East; England)","East of England","England",8.46714285714286,17.3482761483121,-8.88113329116926,"LESS DEPRIVED",21.6693926135672,-13.2022497564243,"LESS DEPRIVED"
"1176","RC_EW_5153","The Kingston Centre; Milton Keynes (South East; England)","South East","England",19.2879180327869,15.4774318097362,3.81048622305073,"MORE DEPRIVED",21.6693926135672,-2.38147458078028,"LESS DEPRIVED"
"1177","RC_EW_5157","Leighton Buzzard; Central Bedfordshire (East of England; England)","East of England","England",10.8995,17.3482761483121,-6.44877614831212,"LESS DEPRIVED",21.6693926135672,-10.7698926135672,"LESS DEPRIVED"
"1178","RC_EW_5157","Leighton Buzzard; Central Bedfordshire (East of England; England)","South East","England",10.5375,15.4774318097362,-4.93993180973616,"LESS DEPRIVED",21.6693926135672,-11.1318926135672,"LESS DEPRIVED"
"1179","RC_EW_516","Brook Street; Todmorden; Calderdale (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",27.4791111111111,26.0016062707266,1.47750484038455,"MORE DEPRIVED",21.6693926135672,5.80971849754395,"MORE DEPRIVED"
"1180","RC_EW_5166","A1 Retail Park; Central Bedfordshire (East of England; England)","East of England","England",11.1803333333333,17.3482761483121,-6.16794281497879,"LESS DEPRIVED",21.6693926135672,-10.4890592802338,"LESS DEPRIVED"
"1181","RC_EW_5167","High Street; Biggleswade; Central Bedfordshire (East of England; England)","East of England","England",14.7205,17.3482761483121,-2.62777614831212,"LESS DEPRIVED",21.6693926135672,-6.94889261356717,"LESS DEPRIVED"
"1182","RC_EW_517","Bacup; Rossendale (North West; England)","North West","England",38.38725,27.9089050478097,10.4783449521904,"MORE DEPRIVED",21.6693926135672,16.7178573864328,"MORE DEPRIVED"
"1183","RC_EW_5174","Borehamwood; Hertsmere (East of England; England)","East of England","England",18.9054782608696,17.3482761483121,1.55720211255744,"MORE DEPRIVED",21.6693926135672,-2.7639143526976,"LESS DEPRIVED"
"1184","RC_EW_5180","Jarman Leisure Park; Dacorum (East of England; England)","East of England","England",16.4927115384615,17.3482761483121,-0.855564609850582,"LESS DEPRIVED",21.6693926135672,-5.17668107510563,"LESS DEPRIVED"
"1185","RC_EW_5181","St Albans Road; North Watford; Watford (East of England; England)","East of England","England",18.209,17.3482761483121,0.860723851687879,"MORE DEPRIVED",21.6693926135672,-3.46039261356717,"LESS DEPRIVED"
"1186","RC_EW_5183","Waterfields Retail Park; Watford (East of England; England)","East of England","England",14.2447230769231,17.3482761483121,-3.10355307138904,"LESS DEPRIVED",21.6693926135672,-7.42466953664409,"LESS DEPRIVED"
"1187","RC_EW_5183","Waterfields Retail Park; Watford (East of England; England)","London","England",9.21183333333333,21.4984244053775,-12.2865910720441,"LESS DEPRIVED",21.6693926135672,-12.4575592802338,"LESS DEPRIVED"
"1188","RC_EW_5184","Watford; Watford (East of England; England)","East of England","England",13.15246875,17.3482761483121,-4.19580739831212,"LESS DEPRIVED",21.6693926135672,-8.51692386356716,"LESS DEPRIVED"
"1189","RC_EW_5184","Watford; Watford (East of England; England)","London","England",9.6935,21.4984244053775,-11.8049244053775,"LESS DEPRIVED",21.6693926135672,-11.9758926135672,"LESS DEPRIVED"
"1190","RC_EW_5195","Colney Fields Retail Park; Hertsmere (East of England; England)","East of England","England",12.6817931034483,17.3482761483121,-4.66648304486384,"LESS DEPRIVED",21.6693926135672,-8.98759951011889,"LESS DEPRIVED"
"1191","RC_EW_5197","Abbey View Retail Park; St Albans (East of England; England)","East of England","England",10.52134375,17.3482761483121,-6.82693239831212,"LESS DEPRIVED",21.6693926135672,-11.1480488635672,"LESS DEPRIVED"
"1192","RC_EW_5198","St Albans; St Albans (East of England; England)","East of England","England",9.44485869565217,17.3482761483121,-7.90341745265995,"LESS DEPRIVED",21.6693926135672,-12.224533917915,"LESS DEPRIVED"
"1193","RC_EW_5200","Finchley Road; Golders Green; Barnet (London; England)","London","England",12.4241176470588,21.4984244053775,-9.07430675831863,"LESS DEPRIVED",21.6693926135672,-9.24527496650834,"LESS DEPRIVED"
"1194","RC_EW_5201","Golders Green Road; Golders Green; Barnet (London; England)","London","England",15.4838,21.4984244053775,-6.01462440537746,"LESS DEPRIVED",21.6693926135672,-6.18559261356716,"LESS DEPRIVED"
"1195","RC_EW_5206","Hampstead High Street; Hampstead; Camden (London; England)","London","England",9.05952631578947,21.4984244053775,-12.438898089588,"LESS DEPRIVED",21.6693926135672,-12.6098662977777,"LESS DEPRIVED"
"1196","RC_EW_5207","Brent Cross Regional Shopping Centre; Staples Corner; Barnet (London; England)","London","England",22.6224,21.4984244053775,1.12397559462254,"MORE DEPRIVED",21.6693926135672,0.953007386432834,"MORE DEPRIVED"
"1197","RC_EW_5208","Vivian Avenue; Hendon; Barnet (London; England)","London","England",17.3003125,21.4984244053775,-4.19811190537746,"LESS DEPRIVED",21.6693926135672,-4.36908011356716,"LESS DEPRIVED"
"1198","RC_EW_521","Hebden Bridge; Calderdale (Yorkshire and The Humber; England)","Yorkshire and The Humber","England",20.17,26.0016062707266,-5.83160627072656,"LESS DEPRIVED",21.6693926135672,-1.49939261356716,"LESS DEPRIVED"
"1199","RC_EW_5210","Brent Street; Hendon; Barnet (London; England)","London","England",13.7055294117647,21.4984244053775,-7.79289499361275,"LESS DEPRIVED",21.6693926135672,-7.96386320180246,"LESS DEPRIVED"
"1200","RC_EW_5215","Cricklewood Broadway; Cricklewood; Brent (London; England)","London","England",23.4546666666667,21.4984244053775,1.95624226128921,"MORE DEPRIVED",21.6693926135672,1.7852740530995,"MORE DEPRIVED"
"1201","RC_EW_5219","Ballards Lane; Church End; Barnet (London; England)","London","England",13.40944,21.4984244053775,-8.08898440537746,"LESS DEPRIVED",21.6693926135672,-8.25995261356717,"LESS DEPRIVED"
"1202","RC_EW_5220","Muswell Hill Broadway; Cranley Gardens; Haringey (London; England)","London","England",10.9687058823529,21.4984244053775,-10.5297185230245,"LESS DEPRIVED",21.6693926135672,-10.7006867312142,"LESS DEPRIVED"
"1203","RC_EW_5221","Archway Road; Highgate; Haringey (London; England)","London","England",19.03205,21.4984244053775,-2.46637440537746,"LESS DEPRIVED",21.6693926135672,-2.63734261356717,"LESS DEPRIVED"
"1204","RC_EW_5222","High Road; East Finchley; Barnet (London; England)","London","England",12.9586666666667,21.4984244053775,-8.53975773871079,"LESS DEPRIVED",21.6693926135672,-8.7107259469005,"LESS DEPRIVED"
"1205","RC_EW_5225","Marylebone; Westminster (London; England)","London","England",18.8912068965517,21.4984244053775,-2.60721750882573,"LESS DEPRIVED",21.6693926135672,-2.77818571701544,"LESS DEPRIVED"
"1206","RC_EW_5231","Edgware Road; Lisson Grove; Westminster (London; England)","London","England",18.6977222222222,21.4984244053775,-2.80070218315523,"LESS DEPRIVED",21.6693926135672,-2.97167039134494,"LESS DEPRIVED"
"1207","RC_EW_5232","Edgware Road; Paddington; Westminster (London; England)","London","England",13.3228235294118,21.4984244053775,-8.17560087596569,"LESS DEPRIVED",21.6693926135672,-8.3465690841554,"LESS DEPRIVED"
"1208","RC_EW_5233","Praed Street; Paddington; Westminster (London; England)","London","England",15.9682941176471,21.4984244053775,-5.5301302877304,"LESS DEPRIVED",21.6693926135672,-5.70109849592011,"LESS DEPRIVED"
"1209","RC_EW_5236","Curzon Street; Mayfair; Westminster (London; England)","London","England",9.369,21.4984244053775,-12.1294244053775,"LESS DEPRIVED",21.6693926135672,-12.3003926135672,"LESS DEPRIVED"
"1210","RC_EW_5241","Harrow Road; Kensal Town; Westminster (London; England)","London","England",34.25235,21.4984244053775,12.7539255946225,"MORE DEPRIVED",21.6693926135672,12.5829573864328,"MORE DEPRIVED"
"1211","RC_EW_5243","Queensway; Bayswater; Westminster (London; England)","London","England",18.1362,21.4984244053775,-3.36222440537746,"LESS DEPRIVED",21.6693926135672,-3.53319261356717,"LESS DEPRIVED"
"1212","RC_EW_5245","Golborne Road; Kensal Town; Westminster (London; England)","London","England",34.1747777777778,21.4984244053775,12.6763533724003,"MORE DEPRIVED",21.6693926135672,12.5053851642106,"MORE DEPRIVED"
"1213","RC_EW_5257","Spring Street; Paddington; Westminster (London; England)","London","England",18.6482142857143,21.4984244053775,-2.85021011966317,"LESS DEPRIVED",21.6693926135672,-3.02117832785288,"LESS DEPRIVED"
"1214","RC_EW_5259","Camden Town; London (London; England)","London","England",22.4911836734694,21.4984244053775,0.99275926809193,"MORE DEPRIVED",21.6693926135672,0.821791059902221,"MORE DEPRIVED"
"1215","RC_EW_5265","Kentish Town Road; Kentish Town; Camden (London; England)","London","England",25.8016,21.4984244053775,4.30317559462254,"MORE DEPRIVED",21.6693926135672,4.13220738643284,"MORE DEPRIVED"
"1216","RC_EW_5269","Euston Underground Shopping Area; Camden (London; England)","London","England",22.5976842105263,21.4984244053775,1.09925980514886,"MORE DEPRIVED",21.6693926135672,0.928291596959152,"MORE DEPRIVED"
"1217","RC_EW_5270","Marchmont Street; Bloomsbury; Camden (London; England)","London","England",24.9591333333333,21.4984244053775,3.46070892795588,"MORE DEPRIVED",21.6693926135672,3.28974071976617,"MORE DEPRIVED"
"1218","RC_EW_5276","Great Portland Street Underground Shopping Area; Westminster (London; England)","London","England",20.7242068965517,21.4984244053775,-0.774217508825732,"LESS DEPRIVED",21.6693926135672,-0.945185717015441,"LESS DEPRIVED"
"1219","RC_EW_5278","Caledonian Road; St Pancras; Islington (London; England)","London","England",27.7087083333333,21.4984244053775,6.21028392795588,"MORE DEPRIVED",21.6693926135672,6.03931571976617,"MORE DEPRIVED"
"1220","RC_EW_5285","West End Lane; West Hampstead; Camden (London; England)","London","England",10.6051578947368,21.4984244053775,-10.8932665106406,"LESS DEPRIVED",21.6693926135672,-11.0642347188303,"LESS DEPRIVED"
"1221","RC_EW_5289","Kilburn; Brent (London; England)","London","England",20.4130357142857,21.4984244053775,-1.08538869109174,"LESS DEPRIVED",21.6693926135672,-1.25635689928145,"LESS DEPRIVED"
"1222","RC_EW_529","Bridge Street; Ramsbottom; Bury (North West; England)","North West","England",15.703,27.9089050478097,-12.2059050478097,"LESS DEPRIVED",21.6693926135672,-5.96639261356717,"LESS DEPRIVED"
"1223","RC_EW_5294","Kingsbury Road; Queensbury; Brent (London; England)","London","England",21.3851666666667,21.4984244053775,-0.113257738710789,"LESS DEPRIVED",21.6693926135672,-0.284225946900499,"LESS DEPRIVED"
"1224","RC_EW_5296","Burnt Oak Broadway; Burnt Oak; Barnet (London; England)","London","England",22.5470909090909,21.4984244053775,1.04866650371345,"MORE DEPRIVED",21.6693926135672,0.877698295523743,"MORE DEPRIVED"
"1225","RC_EW_5297","Edgware; Harrow (London; England)","London","England",18.5686875,21.4984244053775,-2.92973690537746,"LESS DEPRIVED",21.6693926135672,-3.10070511356717,"LESS DEPRIVED"
"1226","RC_EW_5298","Colindale Retail Park; Brent (London; England)","London","England",18.7310456852792,21.4984244053775,-2.76737872009827,"LESS DEPRIVED",21.6693926135672,-2.93834692828798,"LESS DEPRIVED"
"1227","RC_EW_5306","Preston Road; Preston; Brent (London; England)","London","England",18.5155333333333,21.4984244053775,-2.98289107204412,"LESS DEPRIVED",21.6693926135672,-3.15385928023383,"LESS DEPRIVED"
"1228","RC_EW_5310","The Broadway; Mill Hill; Barnet (London; England)","London","England",20.5391428571429,21.4984244053775,-0.9592815482346,"LESS DEPRIVED",21.6693926135672,-1.13024975642431,"LESS DEPRIVED"
"1229","RC_EW_5316","Craven Park Road; Harlesden; Brent (London; England)","London","England",35.8083,21.4984244053775,14.3098755946225,"MORE DEPRIVED",21.6693926135672,14.1389073864328,"MORE DEPRIVED"
"1230","RC_EW_5319","High Road; Willesden; Brent (London; England)","London","England",24.7845833333333,21.4984244053775,3.28615892795588,"MORE DEPRIVED",21.6693926135672,3.11519071976617,"MORE DEPRIVED"
"1231","RC_EW_5323","Chamberlayne Road; Kensal Green; Brent (London; England)","London","England",21.807125,21.4984244053775,0.308700594622543,"MORE DEPRIVED",21.6693926135672,0.137732386432834,"MORE DEPRIVED"
"1232","RC_EW_5327","Ealing Road; Alperton; Brent (London; England) - 1","London","England",21.8716666666667,21.4984244053775,0.37324226128921,"MORE DEPRIVED",21.6693926135672,0.202274053099501,"MORE DEPRIVED"
"1233","RC_EW_533","Bury; Bury (North West; England)","North West","England",25.2584285714286,27.9089050478097,-2.65047647638108,"LESS DEPRIVED",21.6693926135672,3.58903595786141,"MORE DEPRIVED"
"1234","RC_EW_5330","Wembley Park Boulevard; Wembley; Brent (London; England)","London","England",23.2846363636364,21.4984244053775,1.78621195825891,"MORE DEPRIVED",21.6693926135672,1.6152437500692,"MORE DEPRIVED"
"1235","RC_EW_5333","Neasden Lane; Neasden; Brent (London; England)","London","England",29.3546428571429,21.4984244053775,7.8562184517654,"MORE DEPRIVED",21.6693926135672,7.68525024357569,"MORE DEPRIVED"
"1236","RC_EW_5334","Staples Corner Retail Park; Barnet (London; England)","London","England",23.7987313432836,21.4984244053775,2.30030693790613,"MORE DEPRIVED",21.6693926135672,2.12933872971642,"MORE DEPRIVED"
"1237","RC_EW_5335","Stadium Retail Park; Brent (London; England)","London","England",22.2703776595745,21.4984244053775,0.771953254197012,"MORE DEPRIVED",21.6693926135672,0.600985046007303,"MORE DEPRIVED"
"1238","RC_EW_5336","London Designer Outlet Wembley; Brent (London; England)","London","England",24.318519379845,21.4984244053775,2.82009497446751,"MORE DEPRIVED",21.6693926135672,2.6491267662778,"MORE DEPRIVED"
"1239","RC_EW_5339","Arnos Grove Underground Shopping Area; Enfield (London; England)","London","England",21.0685851851852,21.4984244053775,-0.429839220192271,"LESS DEPRIVED",21.6693926135672,-0.60080742838198,"LESS DEPRIVED"
