"","RC_ID","RC_Name","Classification","imdAverage","imdNational","incomeAverage","incomeNational","employmentAverage","employmentNational","healthAverage","healthNational","educationAverage","educationNational","barriersAverage","barriersNational","crimeAverage","crimeNational","environmentAverage","environmentNational"
"1288","RC_EW_5743","Newcastle Royal Quays Outlet; North Tyneside (North East; England)","Large Shopping Centre",27.4135336426914,"MORE DEPRIVED",0.171480278422274,"MORE DEPRIVED",0.141635730858469,"MORE DEPRIVED",0.691368909512761,"MORE DEPRIVED",26.3099489559165,"MORE DEPRIVED",16.3499489559165,"LESS DEPRIVED",0.240287703016241,"MORE DEPRIVED",6.69767285382831,"LESS DEPRIVED"
"1289","RC_EW_5746","South Shields; South Tyneside (North East; England)","Town Centre",34.4122407407407,"MORE DEPRIVED",0.222259259259259,"MORE DEPRIVED",0.183944444444444,"MORE DEPRIVED",0.956425925925926,"MORE DEPRIVED",29.287462962963,"MORE DEPRIVED",15.3633888888889,"LESS DEPRIVED",0.477111111111111,"MORE DEPRIVED",5.87490740740741,"LESS DEPRIVED"
"1290","RC_EW_5752","Silverlink Shopping Park; North Tyneside (North East; England)","Small Retail Park",26.2300208333333,"MORE DEPRIVED",0.166,"MORE DEPRIVED",0.1361875,"MORE DEPRIVED",0.636909722222222,"MORE DEPRIVED",24.123875,"MORE DEPRIVED",15.8329513888889,"LESS DEPRIVED",0.312208333333333,"MORE DEPRIVED",7.58159027777778,"LESS DEPRIVED"
"1291","RC_EW_5753","Hylton Riverside Retail Park; Sunderland (North East; England)","Small Retail Park",32.2458426966292,"MORE DEPRIVED",0.203865168539326,"MORE DEPRIVED",0.165359550561798,"MORE DEPRIVED",0.893966292134831,"MORE DEPRIVED",32.4827640449438,"MORE DEPRIVED",11.5472247191011,"LESS DEPRIVED",0.514393258426966,"MORE DEPRIVED",6.07349438202247,"LESS DEPRIVED"
"1292","RC_EW_5767","High Street; Gosforth; Newcastle upon Tyne (North East; England)","Local Centre",14.6872272727273,"LESS DEPRIVED",0.0949545454545455,"LESS DEPRIVED",0.0811363636363636,"LESS DEPRIVED",0.200272727272727,"MORE DEPRIVED",8.59918181818182,"LESS DEPRIVED",12.7934545454545,"LESS DEPRIVED",-0.0478181818181818,"LESS DEPRIVED",12.3475454545455,"LESS DEPRIVED"
"1293","RC_EW_577","Bury Old Road; Crumpsall; Manchester (North West; England)","District Centre",43.1696,"MORE DEPRIVED",0.262933333333333,"MORE DEPRIVED",0.176666666666667,"MORE DEPRIVED",0.949133333333333,"MORE DEPRIVED",34.8920666666667,"MORE DEPRIVED",26.7604,"MORE DEPRIVED",1.24626666666667,"MORE DEPRIVED",28.3822,"MORE DEPRIVED"
"1294","RC_EW_5770","Shields Road; Byker; Newcastle upon Tyne (North East; England)","Local Centre",34.5730769230769,"MORE DEPRIVED",0.191153846153846,"MORE DEPRIVED",0.143307692307692,"MORE DEPRIVED",1.19361538461538,"MORE DEPRIVED",32.1396153846154,"MORE DEPRIVED",17.0633076923077,"LESS DEPRIVED",0.876,"MORE DEPRIVED",15.9886153846154,"LESS DEPRIVED"
"1295","RC_EW_5778","Whitley Road Retail Park; North Tyneside (North East; England)","Small Retail Park",20.06346,"LESS DEPRIVED",0.12886,"MORE DEPRIVED",0.11066,"MORE DEPRIVED",0.37402,"MORE DEPRIVED",20.8248,"LESS DEPRIVED",15.74562,"LESS DEPRIVED",0.04162,"MORE DEPRIVED",5.2491,"LESS DEPRIVED"
"1296","RC_EW_5786","North Shields; North Tyneside (North East; England)","District Centre",32.832,"MORE DEPRIVED",0.2074375,"MORE DEPRIVED",0.1688125,"MORE DEPRIVED",0.9006875,"MORE DEPRIVED",24.5679375,"MORE DEPRIVED",14.2513125,"LESS DEPRIVED",0.547125,"MORE DEPRIVED",11.7304375,"LESS DEPRIVED"
"1297","RC_EW_5787","Whitley Bay; North Tyneside (North East; England)","Town Centre",14.7926730769231,"LESS DEPRIVED",0.0983461538461538,"LESS DEPRIVED",0.0898076923076923,"LESS DEPRIVED",0.142519230769231,"MORE DEPRIVED",10.1354615384615,"LESS DEPRIVED",12.7897115384615,"LESS DEPRIVED",-0.106557692307692,"LESS DEPRIVED",7.29096153846154,"LESS DEPRIVED"
"1298","RC_EW_5801","The Killingworth Centre; North Tyneside (North East; England)","Large Retail Park",22.2324,"MORE DEPRIVED",0.140490476190476,"MORE DEPRIVED",0.117738095238095,"MORE DEPRIVED",0.447119047619048,"MORE DEPRIVED",21.1277047619048,"LESS DEPRIVED",16.5045952380952,"LESS DEPRIVED",0.0881761904761905,"MORE DEPRIVED",6.93525714285714,"LESS DEPRIVED"
"1299","RC_EW_5809","Station Road; Ashington; Northumberland (North East; England) - 1","Local Centre",37.6653846153846,"MORE DEPRIVED",0.220461538461538,"MORE DEPRIVED",0.196307692307692,"MORE DEPRIVED",0.988153846153846,"MORE DEPRIVED",36.992,"MORE DEPRIVED",12.6295384615385,"LESS DEPRIVED",0.867615384615385,"MORE DEPRIVED",3.72792307692308,"LESS DEPRIVED"
"1300","RC_EW_5811","Blyth; Northumberland (North East; England)","Market Town",42.92175,"MORE DEPRIVED",0.24425,"MORE DEPRIVED",0.218375,"MORE DEPRIVED",0.977625,"MORE DEPRIVED",40.71825,"MORE DEPRIVED",14.61725,"LESS DEPRIVED",1.556375,"MORE DEPRIVED",4.946125,"LESS DEPRIVED"
"1301","RC_EW_5815","Berwick-upon-Tweed; Northumberland (North East; England)","Town Centre",21.7628888888889,"MORE DEPRIVED",0.131555555555556,"MORE DEPRIVED",0.118888888888889,"MORE DEPRIVED",0.203444444444444,"MORE DEPRIVED",31.704,"MORE DEPRIVED",17.4021111111111,"LESS DEPRIVED",-0.311777777777778,"LESS DEPRIVED",13.0692222222222,"LESS DEPRIVED"
"1302","RC_EW_5818","Valentine Retail Park; Lincoln (East Midlands; England)","Small Retail Park",24.4798620689655,"MORE DEPRIVED",0.143827586206897,"MORE DEPRIVED",0.116931034482759,"MORE DEPRIVED",0.512103448275862,"MORE DEPRIVED",28.5374137931034,"MORE DEPRIVED",20.6594310344828,"LESS DEPRIVED",-0.0263793103448276,"LESS DEPRIVED",14.0916379310345,"LESS DEPRIVED"
"1303","RC_EW_582","Manchester Fort Shopping Park; Manchester (North West; England) - 1","Large Retail Park",45.9648365384615,"MORE DEPRIVED",0.265519230769231,"MORE DEPRIVED",0.194596153846154,"MORE DEPRIVED",1.21206730769231,"MORE DEPRIVED",38.3823365384615,"MORE DEPRIVED",23.1369326923077,"MORE DEPRIVED",1.27075,"MORE DEPRIVED",26.4068557692308,"MORE DEPRIVED"
"1304","RC_EW_5822","Mill Gate Shopping Centre; Bury (North West; England) - 1","Large Retail Park",27.2557604166667,"MORE DEPRIVED",0.162364583333333,"MORE DEPRIVED",0.133697916666667,"MORE DEPRIVED",0.456729166666667,"MORE DEPRIVED",23.2950208333333,"MORE DEPRIVED",15.5362291666667,"LESS DEPRIVED",0.60309375,"MORE DEPRIVED",21.3621770833333,"LESS DEPRIVED"
"1305","RC_EW_583","Manchester Fort Shopping Park; Manchester (North West; England)","Small Retail Park",47.9138536585366,"MORE DEPRIVED",0.278829268292683,"MORE DEPRIVED",0.195658536585366,"MORE DEPRIVED",1.26307317073171,"MORE DEPRIVED",40.1670731707317,"MORE DEPRIVED",26.159756097561,"MORE DEPRIVED",1.374,"MORE DEPRIVED",28.2379024390244,"MORE DEPRIVED"
"1306","RC_EW_5864","St. James Centre Retail Park; Harlow (East of England; England)","Small Retail Park",21.3237428571429,"LESS DEPRIVED",0.135342857142857,"MORE DEPRIVED",0.0967428571428571,"LESS DEPRIVED",0.216628571428571,"MORE DEPRIVED",26.1427142857143,"MORE DEPRIVED",26.1910571428571,"MORE DEPRIVED",0.2426,"MORE DEPRIVED",3.9054,"LESS DEPRIVED"
"1307","RC_EW_590","Market Street; Shaw; Oldham (North West; England)","Local Centre",23.2009285714286,"MORE DEPRIVED",0.123785714285714,"LESS DEPRIVED",0.111142857142857,"MORE DEPRIVED",0.590071428571429,"MORE DEPRIVED",19.2710714285714,"LESS DEPRIVED",10.3868571428571,"LESS DEPRIVED",0.691214285714286,"MORE DEPRIVED",22.6596428571429,"MORE DEPRIVED"
"1308","RC_EW_5914","Crown Point North Shopping Park; Tameside (North West; England)","Large Retail Park",33.8507194570136,"MORE DEPRIVED",0.188529411764706,"MORE DEPRIVED",0.149497737556561,"MORE DEPRIVED",0.907321266968326,"MORE DEPRIVED",31.583628959276,"MORE DEPRIVED",15.7705067873303,"LESS DEPRIVED",0.82979185520362,"MORE DEPRIVED",26.7923755656109,"MORE DEPRIVED"
"1309","RC_EW_5928","Denton Park Shopping Centre; Newcastle upon Tyne (North East; England)","Small Retail Park",29.6031022727273,"MORE DEPRIVED",0.185284090909091,"MORE DEPRIVED",0.144352272727273,"MORE DEPRIVED",0.781602272727273,"MORE DEPRIVED",29.6658636363636,"MORE DEPRIVED",17.011125,"LESS DEPRIVED",0.427340909090909,"MORE DEPRIVED",8.69304545454546,"LESS DEPRIVED"
"1310","RC_EW_600","Rochdale; Rochdale (North West; England)","Town Centre",36.4575925925926,"MORE DEPRIVED",0.220333333333333,"MORE DEPRIVED",0.162240740740741,"MORE DEPRIVED",0.84712962962963,"MORE DEPRIVED",30.9887222222222,"MORE DEPRIVED",19.1155925925926,"LESS DEPRIVED",1.0527962962963,"MORE DEPRIVED",21.9755,"MORE DEPRIVED"
"1311","RC_EW_6000","Yate; South Gloucestershire (South West; England)","District Centre",11.6594545454545,"LESS DEPRIVED",0.0717727272727273,"LESS DEPRIVED",0.0651818181818182,"LESS DEPRIVED",-0.706363636363636,"LESS DEPRIVED",22.4535454545455,"MORE DEPRIVED",20.3821818181818,"LESS DEPRIVED",-0.403681818181818,"LESS DEPRIVED",6.62190909090909,"LESS DEPRIVED"
"1312","RC_EW_6001","Islington. London (London; England)","Town Centre",26.60934375,"MORE DEPRIVED",0.17440625,"MORE DEPRIVED",0.1100625,"MORE DEPRIVED",0.164515625,"MORE DEPRIVED",13.897671875,"LESS DEPRIVED",26.79053125,"MORE DEPRIVED",0.458703125,"MORE DEPRIVED",38.266828125,"MORE DEPRIVED"
"1313","RC_EW_6002","Holloway Road; Lower Holloway; Islington (London; England)","District Centre",31.1589166666667,"MORE DEPRIVED",0.193166666666667,"MORE DEPRIVED",0.125083333333333,"MORE DEPRIVED",0.490083333333333,"MORE DEPRIVED",13.9080833333333,"LESS DEPRIVED",29.6635833333333,"MORE DEPRIVED",0.86,"MORE DEPRIVED",36.585,"MORE DEPRIVED"
"1314","RC_EW_603","Central Retail Park; Rochdale (North West; England)","Small Retail Park",37.3937727272727,"MORE DEPRIVED",0.222090909090909,"MORE DEPRIVED",0.167257575757576,"MORE DEPRIVED",0.899575757575758,"MORE DEPRIVED",32.3568787878788,"MORE DEPRIVED",19.2191212121212,"LESS DEPRIVED",1.08268181818182,"MORE DEPRIVED",20.6146363636364,"LESS DEPRIVED"
"1315","RC_EW_61","Plymouth; Plymouth (South West; England)","Major Town Centre",29.9096060606061,"MORE DEPRIVED",0.165333333333333,"MORE DEPRIVED",0.138707070707071,"MORE DEPRIVED",0.778959595959596,"MORE DEPRIVED",26.7870909090909,"MORE DEPRIVED",16.4638282828283,"LESS DEPRIVED",0.241030303030303,"MORE DEPRIVED",32.6521313131313,"MORE DEPRIVED"
"1316","RC_EW_612","Keighley; Bradford (Yorkshire and The Humber; England)","District Centre",43.58005,"MORE DEPRIVED",0.22785,"MORE DEPRIVED",0.1705,"MORE DEPRIVED",1.0704,"MORE DEPRIVED",50.99305,"MORE DEPRIVED",18.2136,"LESS DEPRIVED",0.75535,"MORE DEPRIVED",45.6813,"MORE DEPRIVED"
"1317","RC_EW_614","Keighley Retail Park; Bradford (Yorkshire and The Humber; England)","Small Retail Park",28.8341632653061,"MORE DEPRIVED",0.149591836734694,"MORE DEPRIVED",0.118020408163265,"MORE DEPRIVED",0.581857142857143,"MORE DEPRIVED",31.6303673469388,"MORE DEPRIVED",15.8712244897959,"LESS DEPRIVED",0.385612244897959,"MORE DEPRIVED",36.048693877551,"MORE DEPRIVED"
"1318","RC_EW_622","Commercial Street; Brighouse; Calderdale (Yorkshire and The Humber; England)","District Centre",20.9585714285714,"LESS DEPRIVED",0.106142857142857,"LESS DEPRIVED",0.0881428571428571,"LESS DEPRIVED",0.157142857142857,"MORE DEPRIVED",14.3441428571429,"LESS DEPRIVED",10.0078571428571,"LESS DEPRIVED",0.432428571428571,"MORE DEPRIVED",43.3805714285714,"MORE DEPRIVED"
"1319","RC_EW_623","Halifax; Calderdale (Yorkshire and The Humber; England)","Town Centre",34.3790188679245,"MORE DEPRIVED",0.200566037735849,"MORE DEPRIVED",0.148132075471698,"MORE DEPRIVED",0.556547169811321,"MORE DEPRIVED",31.1994339622642,"MORE DEPRIVED",10.6340754716981,"LESS DEPRIVED",0.875075471698113,"MORE DEPRIVED",39.6069245283019,"MORE DEPRIVED"
"1320","RC_EW_624","Broad Street Plaza; Calderdale (Yorkshire and The Humber; England)","Small Retail Park",30.8135970149254,"MORE DEPRIVED",0.179402985074627,"MORE DEPRIVED",0.134522388059701,"MORE DEPRIVED",0.425238805970149,"MORE DEPRIVED",28.1015074626866,"MORE DEPRIVED",11.4003880597015,"LESS DEPRIVED",0.759940298507463,"MORE DEPRIVED",36.5425820895522,"MORE DEPRIVED"
"1321","RC_EW_629","Huddersfield; Kirklees (Yorkshire and The Humber; England)","Major Town Centre",25.7512764227642,"MORE DEPRIVED",0.147178861788618,"MORE DEPRIVED",0.117739837398374,"MORE DEPRIVED",0.262634146341463,"MORE DEPRIVED",21.2892845528455,"LESS DEPRIVED",17.6392357723577,"LESS DEPRIVED",0.517951219512195,"MORE DEPRIVED",33.8935772357724,"MORE DEPRIVED"
"1322","RC_EW_635","Great Northern Retail Park; Kirklees (Yorkshire and The Humber; England)","Small Retail Park",31.0984666666667,"MORE DEPRIVED",0.180083333333333,"MORE DEPRIVED",0.139566666666667,"MORE DEPRIVED",0.44875,"MORE DEPRIVED",25.7442666666667,"MORE DEPRIVED",20.2017166666667,"LESS DEPRIVED",0.626616666666667,"MORE DEPRIVED",36.5150666666667,"MORE DEPRIVED"
"1323","RC_EW_637","Leeds Road Retail Park; Kirklees (Yorkshire and The Humber; England)","Small Retail Park",32.6665641025641,"MORE DEPRIVED",0.189666666666667,"MORE DEPRIVED",0.147333333333333,"MORE DEPRIVED",0.491666666666667,"MORE DEPRIVED",27.2713333333333,"MORE DEPRIVED",21.6768461538462,"LESS DEPRIVED",0.682282051282051,"MORE DEPRIVED",35.5435641025641,"MORE DEPRIVED"
"1324","RC_EW_648","Greenmount Retail Park; Calderdale (Yorkshire and The Humber; England)","Large Retail Park",29.9162641509434,"MORE DEPRIVED",0.170075471698113,"MORE DEPRIVED",0.129820754716981,"MORE DEPRIVED",0.422179245283019,"MORE DEPRIVED",27.8659622641509,"MORE DEPRIVED",12.0244150943396,"LESS DEPRIVED",0.786216981132075,"MORE DEPRIVED",35.5437452830189,"MORE DEPRIVED"
"1325","RC_EW_654","Burnley; Burnley (North West; England)","Town Centre",37.6736363636364,"MORE DEPRIVED",0.2014,"MORE DEPRIVED",0.160818181818182,"MORE DEPRIVED",1.06054545454545,"MORE DEPRIVED",35.1751818181818,"MORE DEPRIVED",10.3824909090909,"LESS DEPRIVED",0.737145454545455,"MORE DEPRIVED",38.281,"MORE DEPRIVED"
"1326","RC_EW_658","Manchester Road; Nelson; Pendle (North West; England)","Local Centre",44.8469285714286,"MORE DEPRIVED",0.252357142857143,"MORE DEPRIVED",0.185714285714286,"MORE DEPRIVED",1.07285714285714,"MORE DEPRIVED",48.0068571428571,"MORE DEPRIVED",7.9415,"LESS DEPRIVED",0.516214285714286,"MORE DEPRIVED",57.9036428571429,"MORE DEPRIVED"
"1327","RC_EW_664","Colne; Pendle (North West; England)","Town Centre",35.940027027027,"MORE DEPRIVED",0.197189189189189,"MORE DEPRIVED",0.151567567567568,"MORE DEPRIVED",0.797351351351351,"MORE DEPRIVED",37.8441351351351,"MORE DEPRIVED",10.3055135135135,"LESS DEPRIVED",0.29627027027027,"MORE DEPRIVED",48.2224054054054,"MORE DEPRIVED"
"1328","RC_EW_671","High Street; Buxton; High Peak (East Midlands; England)","Local Centre",16.0995555555556,"LESS DEPRIVED",0.0972222222222222,"LESS DEPRIVED",0.0954444444444444,"LESS DEPRIVED",0.116777777777778,"MORE DEPRIVED",13.7753333333333,"LESS DEPRIVED",14.9707777777778,"LESS DEPRIVED",-0.251444444444444,"LESS DEPRIVED",16.3394444444444,"LESS DEPRIVED"
"1329","RC_EW_672","Spring Gardens; Higher Buxton; High Peak (East Midlands; England)","Local Centre",16.8594444444444,"LESS DEPRIVED",0.101555555555556,"LESS DEPRIVED",0.0974444444444444,"LESS DEPRIVED",0.184888888888889,"MORE DEPRIVED",14.7328888888889,"LESS DEPRIVED",14.263,"LESS DEPRIVED",-0.0371111111111111,"LESS DEPRIVED",16.9614444444444,"LESS DEPRIVED"
"1330","RC_EW_675","Bakewell; Derbyshire Dales (East Midlands; England)","Market Town",9.555,"LESS DEPRIVED",0.0626666666666667,"LESS DEPRIVED",0.059,"LESS DEPRIVED",-0.437,"LESS DEPRIVED",8.97833333333333,"LESS DEPRIVED",19.0973333333333,"LESS DEPRIVED",-1.08366666666667,"LESS DEPRIVED",16.8643333333333,"LESS DEPRIVED"
"1331","RC_EW_676","Peak Shopping Village; Derbyshire Dales (East Midlands; England)","Small Retail Park",10.0512857142857,"LESS DEPRIVED",0.0652857142857143,"LESS DEPRIVED",0.0637142857142857,"LESS DEPRIVED",-0.399,"LESS DEPRIVED",11.5712857142857,"LESS DEPRIVED",19.3367142857143,"LESS DEPRIVED",-1.18185714285714,"LESS DEPRIVED",13.3622857142857,"LESS DEPRIVED"
"1332","RC_EW_677","Macclesfield; Cheshire East (North West; England)","Town Centre",15.7308205128205,"LESS DEPRIVED",0.0968461538461538,"LESS DEPRIVED",0.0898717948717949,"LESS DEPRIVED",-0.00920512820512821,"LESS DEPRIVED",14.8439743589744,"LESS DEPRIVED",14.7347948717949,"LESS DEPRIVED",-0.225897435897436,"LESS DEPRIVED",15.1493076923077,"LESS DEPRIVED"
"1333","RC_EW_68","Coypool Retail Park; Plymouth (South West; England)","Small Retail Park",21.4543953488372,"LESS DEPRIVED",0.123255813953488,"LESS DEPRIVED",0.107279069767442,"MORE DEPRIVED",0.520906976744186,"MORE DEPRIVED",22.6738372093023,"MORE DEPRIVED",17.0394418604651,"LESS DEPRIVED",-0.418837209302326,"LESS DEPRIVED",22.5867441860465,"MORE DEPRIVED"
"1334","RC_EW_685","Park Lane; Poynton; Cheshire East (North West; England)","Local Centre",7.75966666666667,"LESS DEPRIVED",0.0538888888888889,"LESS DEPRIVED",0.0486666666666667,"LESS DEPRIVED",-0.346333333333333,"LESS DEPRIVED",4.52633333333333,"LESS DEPRIVED",20.2802222222222,"LESS DEPRIVED",-1.06411111111111,"LESS DEPRIVED",9.68177777777778,"LESS DEPRIVED"
"1335","RC_EW_688","London Road; Hazel Grove; Stockport (North West; England)","District Centre",15.7531333333333,"LESS DEPRIVED",0.0896,"LESS DEPRIVED",0.0804,"LESS DEPRIVED",0.227333333333333,"MORE DEPRIVED",11.9829333333333,"LESS DEPRIVED",12.5105333333333,"LESS DEPRIVED",0.150466666666667,"MORE DEPRIVED",17.2099333333333,"LESS DEPRIVED"
"1336","RC_EW_697","Sharrow Vale Road; Sharrow Vale; Sheffield (Yorkshire and The Humber; England)","Local Centre",12.9411,"LESS DEPRIVED",0.0748,"LESS DEPRIVED",0.05135,"LESS DEPRIVED",-0.1517,"LESS DEPRIVED",9.42265,"LESS DEPRIVED",14.7201,"LESS DEPRIVED",0.07075,"MORE DEPRIVED",28.55225,"MORE DEPRIVED"
"1337","RC_EW_704","Glossop; High Peak (East Midlands; England)","Town Centre",18.4521304347826,"LESS DEPRIVED",0.121347826086957,"LESS DEPRIVED",0.10295652173913,"MORE DEPRIVED",0.194,"MORE DEPRIVED",20.7443043478261,"LESS DEPRIVED",11.9058260869565,"LESS DEPRIVED",-0.594826086956522,"LESS DEPRIVED",16.2094782608696,"LESS DEPRIVED"
"1338","RC_EW_705","Hyde; Tameside (North West; England)","Town Centre",31.127511627907,"MORE DEPRIVED",0.172058139534884,"MORE DEPRIVED",0.141011627906977,"MORE DEPRIVED",0.8315,"MORE DEPRIVED",30.5921744186046,"MORE DEPRIVED",16.6236976744186,"LESS DEPRIVED",0.699209302325581,"MORE DEPRIVED",23.4559534883721,"MORE DEPRIVED"
"1339","RC_EW_708","Manchester Road; Denton; Tameside (North West; England)","District Centre",30.6302,"MORE DEPRIVED",0.1675,"MORE DEPRIVED",0.14335,"MORE DEPRIVED",0.8455,"MORE DEPRIVED",29.48075,"MORE DEPRIVED",16.9798,"LESS DEPRIVED",0.6985,"MORE DEPRIVED",23.9295,"MORE DEPRIVED"
"1340","RC_EW_71","Southside Street; Barbican; Plymouth (South West; England)","Local Centre",41.99875,"MORE DEPRIVED",0.217375,"MORE DEPRIVED",0.178125,"MORE DEPRIVED",1.336125,"MORE DEPRIVED",30.66525,"MORE DEPRIVED",20.196125,"LESS DEPRIVED",1.120375,"MORE DEPRIVED",35.985875,"MORE DEPRIVED"
"1341","RC_EW_710","Crown Point North Shopping Park; Tameside (North West; England) - 1","Large Retail Park",33.984252173913,"MORE DEPRIVED",0.190495652173913,"MORE DEPRIVED",0.150026086956522,"MORE DEPRIVED",0.90764347826087,"MORE DEPRIVED",31.5016826086957,"MORE DEPRIVED",16.1602652173913,"LESS DEPRIVED",0.835234782608696,"MORE DEPRIVED",26.326552173913,"MORE DEPRIVED"
"1342","RC_EW_711","Crown Point North Shopping Park; Tameside (North West; England) - 2","Small Retail Park",31.9139607843137,"MORE DEPRIVED",0.178705882352941,"MORE DEPRIVED",0.144235294117647,"MORE DEPRIVED",0.860686274509804,"MORE DEPRIVED",30.5479215686275,"MORE DEPRIVED",17.1381764705882,"LESS DEPRIVED",0.685901960784314,"MORE DEPRIVED",26.5861764705882,"MORE DEPRIVED"
"1343","RC_EW_712","Market Street; Marple; Stockport (North West; England)","Local Centre",13.2662,"LESS DEPRIVED",0.0801,"LESS DEPRIVED",0.0771,"LESS DEPRIVED",0.0981,"MORE DEPRIVED",10.7059,"LESS DEPRIVED",12.332,"LESS DEPRIVED",0.0536,"MORE DEPRIVED",13.0898,"LESS DEPRIVED"
"1344","RC_EW_718","Market Street; Stalybridge; Tameside (North West; England)","District Centre",32.5674736842105,"MORE DEPRIVED",0.177684210526316,"MORE DEPRIVED",0.148315789473684,"MORE DEPRIVED",0.904842105263158,"MORE DEPRIVED",28.6251578947368,"MORE DEPRIVED",12.9064210526316,"LESS DEPRIVED",0.918157894736842,"MORE DEPRIVED",26.0433684210526,"MORE DEPRIVED"
"1345","RC_EW_72","Fore Street; Saltash; Cornwall (South West; England)","Local Centre",18.837625,"LESS DEPRIVED",0.128875,"MORE DEPRIVED",0.10875,"MORE DEPRIVED",0.21825,"MORE DEPRIVED",17.677625,"LESS DEPRIVED",12.43525,"LESS DEPRIVED",-0.38775,"LESS DEPRIVED",21.592125,"LESS DEPRIVED"
"1346","RC_EW_720","York Designer Outlet; York (Yorkshire and The Humber; England)","Large Shopping Centre",11.3999692307692,"LESS DEPRIVED",0.0709538461538462,"LESS DEPRIVED",0.0599615384615385,"LESS DEPRIVED",-0.351838461538462,"LESS DEPRIVED",15.5407538461538,"LESS DEPRIVED",15.7683538461538,"LESS DEPRIVED",-0.894530769230769,"LESS DEPRIVED",17.1577615384615,"LESS DEPRIVED"
"1347","RC_EW_723","Wesley Square Shopping Centre; East Riding of Yorkshire (Yorkshire and The Humber; England)","Large Retail Park",19.2546153846154,"LESS DEPRIVED",0.115730769230769,"LESS DEPRIVED",0.0955,"LESS DEPRIVED",-0.220423076923077,"LESS DEPRIVED",30.7817692307692,"MORE DEPRIVED",15.7514230769231,"LESS DEPRIVED",-0.335115384615385,"LESS DEPRIVED",20.4057307692308,"LESS DEPRIVED"
"1348","RC_EW_724","Pasture Road; Goole; East Riding of Yorkshire (Yorkshire and The Humber; England)","Local Centre",22.3664444444444,"MORE DEPRIVED",0.135444444444444,"MORE DEPRIVED",0.106111111111111,"MORE DEPRIVED",-0.197888888888889,"LESS DEPRIVED",44.0027777777778,"MORE DEPRIVED",11.1866666666667,"LESS DEPRIVED",-0.214333333333333,"LESS DEPRIVED",24.476,"MORE DEPRIVED"
"1349","RC_EW_729","Three Lakes Retail Park; Selby (Yorkshire and The Humber; England)","Small Retail Park",15.5408095238095,"LESS DEPRIVED",0.10247619047619,"LESS DEPRIVED",0.0865238095238095,"LESS DEPRIVED",-0.28352380952381,"LESS DEPRIVED",24.6924285714286,"MORE DEPRIVED",15.4772380952381,"LESS DEPRIVED",-0.643238095238095,"LESS DEPRIVED",10.9103333333333,"LESS DEPRIVED"
"1350","RC_EW_731","Selby; Selby (Yorkshire and The Humber; England)","Town Centre",15.33275,"LESS DEPRIVED",0.10145,"LESS DEPRIVED",0.08545,"LESS DEPRIVED",-0.32455,"LESS DEPRIVED",24.8289,"MORE DEPRIVED",14.75455,"LESS DEPRIVED",-0.737,"LESS DEPRIVED",10.92255,"LESS DEPRIVED"
"1351","RC_EW_735","Monks Cross Retail Park; York (Yorkshire and The Humber; England)","Large Retail Park",11.0010657894737,"LESS DEPRIVED",0.0687631578947368,"LESS DEPRIVED",0.0581315789473684,"LESS DEPRIVED",-0.310421052631579,"LESS DEPRIVED",14.6602894736842,"LESS DEPRIVED",15.7892763157895,"LESS DEPRIVED",-0.969802631578947,"LESS DEPRIVED",16.8805,"LESS DEPRIVED"
"1352","RC_EW_738","Market Place; Pocklington; East Riding of Yorkshire (Yorkshire and The Humber; England)","Local Centre",9.33966666666667,"LESS DEPRIVED",0.0623333333333333,"LESS DEPRIVED",0.0595,"LESS DEPRIVED",-0.539666666666667,"LESS DEPRIVED",15.1923333333333,"LESS DEPRIVED",16.9195,"LESS DEPRIVED",-1.014,"LESS DEPRIVED",11.5493333333333,"LESS DEPRIVED"
"1353","RC_EW_740","Front Street; Acomb; York (Yorkshire and The Humber; England)","Local Centre",18.2706,"LESS DEPRIVED",0.11225,"LESS DEPRIVED",0.0883,"LESS DEPRIVED",-0.03685,"LESS DEPRIVED",28.1887,"MORE DEPRIVED",13.53645,"LESS DEPRIVED",-0.13885,"LESS DEPRIVED",19.29465,"LESS DEPRIVED"
"1354","RC_EW_741","Clifton Moor Centre Retail Park; York (Yorkshire and The Humber; England)","Large Retail Park",12.1587540983607,"LESS DEPRIVED",0.0775737704918033,"LESS DEPRIVED",0.0648852459016393,"LESS DEPRIVED",-0.262524590163934,"LESS DEPRIVED",16.7848360655738,"LESS DEPRIVED",13.8608196721311,"LESS DEPRIVED",-0.736475409836066,"LESS DEPRIVED",17.1318524590164,"LESS DEPRIVED"
"1355","RC_EW_742","York; York (Yorkshire and The Humber; England)","Major Town Centre",12.4985,"LESS DEPRIVED",0.077656862745098,"LESS DEPRIVED",0.0631764705882353,"LESS DEPRIVED",-0.262372549019608,"LESS DEPRIVED",17.3052843137255,"LESS DEPRIVED",15.137931372549,"LESS DEPRIVED",-0.746117647058824,"LESS DEPRIVED",17.9684607843137,"LESS DEPRIVED"
"1356","RC_EW_748","Foss Islands Retail Park; York (Yorkshire and The Humber; England)","Small Retail Park",12.9726086956522,"LESS DEPRIVED",0.0780652173913043,"LESS DEPRIVED",0.0602173913043478,"LESS DEPRIVED",-0.182369565217391,"LESS DEPRIVED",17.051,"LESS DEPRIVED",15.5270869565217,"LESS DEPRIVED",-0.683782608695652,"LESS DEPRIVED",21.9920869565217,"MORE DEPRIVED"
